Timestamp,Source_IP,Destination_IP,Attack_Type,Protocol,Packet_Size,Failed_Logins,Country,Response_Time,Threat_Level
5/26/26 12:37,192.0.2.15,10.0.0.20,DDoS,HTTP,998,0,India,933,Medium
5/26/26 13:13,198.51.100.217,10.1.0.14,Brute Force,TCP,120,8,Japan,651,Medium
5/26/26 13:58,198.51.100.96,10.1.0.14,SQL Injection,HTTPS,377,1,USA,425,Low
5/26/26 14:10,192.0.2.32,10.0.1.7,Malware,TCP,769,0,India,763,Medium
5/26/26 16:12,192.0.2.155,10.0.1.4,Brute Force,TCP,248,2,Germany,174,Medium
5/26/26 16:34,192.0.2.18,10.1.0.10,Malware,UDP,668,5,India,391,Medium
5/26/26 16:39,198.51.100.246,10.0.0.12,SQL Injection,HTTP,968,2,Japan,683,Medium
5/26/26 16:41,192.0.2.33,10.0.0.8,Phishing,HTTPS,424,0,India,312,Low
5/26/26 16:57,198.51.100.94,192.168.1.25,Phishing,HTTPS,464,0,USA,164,Low
5/26/26 16:59,203.0.113.126,172.16.1.9,Brute Force,TCP,173,13,UK,644,High
5/26/26 18:27,198.51.100.83,10.1.0.21,SQL Injection,HTTP,475,4,USA,347,Medium
5/26/26 18:36,198.51.100.92,10.0.1.22,Phishing,HTTPS,582,0,USA,325,Low
5/26/26 19:01,203.0.113.138,10.0.1.4,DDoS,UDP,956,0,UK,766,Medium
5/26/26 19:03,192.0.2.155,172.16.0.8,SQL Injection,HTTPS,627,3,Germany,788,Medium
5/26/26 19:06,198.51.100.72,172.16.1.4,Malware,HTTPS,1018,1,USA,627,Medium
5/26/26 19:31,198.51.100.84,10.0.1.4,Malware,UDP,1500,4,USA,424,High
5/26/26 20:22,192.0.2.30,192.168.2.20,DDoS,UDP,1016,1,India,878,Medium
5/26/26 21:07,192.0.2.177,10.1.0.21,Brute Force,HTTP,417,11,Germany,511,Medium
5/26/26 21:31,192.0.2.5,10.1.0.21,Phishing,HTTPS,763,3,India,165,Low
5/26/26 22:43,192.0.2.155,192.168.1.10,Brute Force,HTTPS,270,9,Germany,357,Medium
5/26/26 22:51,198.51.100.244,172.16.0.12,Malware,TCP,621,3,Japan,255,Medium
5/27/26 0:43,198.51.100.213,10.0.0.20,Brute Force,TCP,271,13,Japan,789,High
5/27/26 1:47,192.0.2.172,10.0.0.20,Malware,UDP,1500,6,Germany,372,Medium
5/27/26 2:16,203.0.113.143,10.0.0.5,SQL Injection,TCP,500,4,UK,553,Medium
5/27/26 2:40,198.51.100.92,10.0.0.12,DDoS,UDP,945,0,USA,899,Medium
5/27/26 2:46,192.0.2.46,10.0.0.5,Brute Force,HTTP,128,14,India,569,High
5/27/26 4:22,198.51.100.67,10.0.1.18,Brute Force,HTTP,415,6,USA,675,Medium
5/27/26 4:34,198.51.100.84,10.0.1.4,DDoS,UDP,866,1,USA,1053,Medium
5/27/26 5:23,198.51.100.84,10.0.0.20,Phishing,HTTPS,271,0,USA,306,Low
5/27/26 6:15,192.0.2.30,172.16.1.4,Malware,TCP,708,2,India,383,Medium
5/27/26 6:20,192.0.2.39,10.0.1.7,SQL Injection,HTTPS,435,1,India,467,Low
5/27/26 6:56,192.0.2.191,10.0.0.12,Brute Force,HTTP,224,4,Germany,380,Medium
5/27/26 6:57,192.0.2.26,172.16.1.4,DDoS,TCP,843,0,India,583,Medium
5/27/26 7:22,192.0.2.17,10.0.0.12,Brute Force,TCP,298,9,India,346,Medium
5/27/26 7:44,198.51.100.213,10.0.1.4,SQL Injection,TCP,970,0,Japan,362,Medium
5/27/26 8:08,192.0.2.15,10.1.0.14,Brute Force,HTTPS,254,12,India,538,High
5/27/26 8:41,192.0.2.192,10.1.0.21,Brute Force,TCP,135,6,Germany,436,Medium
5/27/26 8:43,203.0.113.102,10.0.0.12,SQL Injection,HTTPS,388,0,UK,371,Medium
5/27/26 9:00,203.0.113.113,10.0.0.8,SQL Injection,HTTPS,535,4,UK,369,Medium
5/27/26 9:31,203.0.113.113,172.16.1.9,Brute Force,HTTPS,251,14,UK,647,High
5/27/26 9:59,192.0.2.11,10.0.0.5,Malware,UDP,814,1,India,454,Medium
5/27/26 10:02,192.0.2.178,10.1.0.25,Phishing,HTTPS,284,1,Germany,105,Low
5/27/26 10:03,203.0.113.143,10.0.0.5,Brute Force,HTTPS,178,3,UK,260,Low
5/27/26 10:28,198.51.100.55,10.0.0.15,Brute Force,TCP,134,9,USA,159,Medium
5/27/26 10:35,198.51.100.215,10.0.1.22,Phishing,HTTPS,207,0,Japan,232,Low
5/27/26 11:28,203.0.113.113,10.0.0.12,Brute Force,TCP,203,6,UK,430,Medium
5/27/26 12:18,198.51.100.56,10.0.1.18,Phishing,HTTPS,460,4,USA,244,Low
5/27/26 12:39,192.0.2.34,172.16.1.4,Malware,TCP,707,3,India,640,Medium
5/27/26 12:42,192.0.2.171,10.0.1.7,SQL Injection,HTTPS,637,2,Germany,462,Medium
5/27/26 12:44,192.0.2.36,10.1.0.10,Malware,TCP,1306,3,India,477,Medium
5/27/26 12:51,198.51.100.83,10.0.1.7,DDoS,UDP,1106,0,USA,534,Medium
5/27/26 13:10,198.51.100.239,10.0.1.7,DDoS,UDP,899,1,Japan,798,Medium
5/27/26 13:26,198.51.100.217,192.168.1.5,DDoS,TCP,834,2,Japan,807,Medium
5/27/26 13:39,203.0.113.102,10.0.0.15,Brute Force,TCP,421,5,UK,717,Medium
5/27/26 13:52,203.0.113.113,10.1.0.21,SQL Injection,HTTP,490,3,UK,609,Medium
5/27/26 14:31,198.51.100.222,10.0.0.8,Phishing,HTTP,454,1,Japan,44,Low
5/27/26 15:09,192.0.2.183,10.1.0.14,SQL Injection,TCP,889,2,Germany,346,Medium
5/27/26 15:26,192.0.2.8,10.0.0.12,DDoS,HTTPS,642,0,India,844,Medium
5/27/26 15:35,192.0.2.33,10.0.0.12,Brute Force,TCP,276,13,India,702,High
5/27/26 15:42,198.51.100.84,10.0.1.11,SQL Injection,HTTPS,793,6,USA,302,Medium
5/27/26 16:08,198.51.100.238,10.0.0.12,SQL Injection,HTTPS,671,0,Japan,134,Medium
5/27/26 16:29,203.0.113.120,192.168.1.10,Brute Force,HTTPS,299,6,UK,407,Low
5/27/26 16:35,192.0.2.30,172.16.0.5,SQL Injection,HTTPS,564,1,India,171,Medium
5/27/26 16:42,192.0.2.46,192.168.2.20,Brute Force,TCP,350,17,India,431,High
5/27/26 16:42,192.0.2.25,10.0.1.4,Malware,UDP,616,6,India,292,Medium
5/27/26 16:53,198.51.100.84,10.1.0.25,Brute Force,TCP,213,11,USA,624,Medium
5/27/26 17:37,192.0.2.9,10.1.0.21,Phishing,HTTPS,407,2,India,277,Low
5/27/26 17:44,192.0.2.17,172.16.1.15,SQL Injection,TCP,301,1,India,578,Medium
5/27/26 18:01,192.0.2.24,172.16.0.5,Phishing,HTTP,467,1,India,144,Medium
5/27/26 18:16,203.0.113.126,10.1.0.25,DDoS,HTTP,975,1,UK,1069,Medium
5/27/26 18:45,198.51.100.215,10.0.1.7,Brute Force,HTTP,119,6,Japan,295,Low
5/27/26 19:10,192.0.2.24,172.16.1.15,DDoS,HTTP,962,2,India,500,High
5/27/26 21:06,203.0.113.140,10.0.0.20,SQL Injection,HTTPS,431,0,UK,444,Medium
5/27/26 21:07,198.51.100.51,172.16.0.12,DDoS,UDP,1071,2,USA,670,Medium
5/27/26 21:09,192.0.2.45,10.0.1.18,Phishing,HTTPS,267,1,India,242,Low
5/27/26 21:21,198.51.100.205,192.168.1.5,Brute Force,TCP,430,7,Japan,458,Medium
5/27/26 21:22,192.0.2.22,172.16.0.8,SQL Injection,HTTPS,575,3,India,551,Medium
5/27/26 22:26,192.0.2.24,172.16.0.5,SQL Injection,HTTP,537,3,India,622,Medium
5/27/26 22:30,192.0.2.155,172.16.0.8,DDoS,TCP,1240,2,Germany,829,High
5/27/26 22:47,198.51.100.65,10.1.0.21,DDoS,UDP,1033,4,USA,224,Medium
5/27/26 23:58,192.0.2.27,192.168.2.6,Phishing,HTTPS,223,3,India,269,Low
5/27/26 23:59,203.0.113.129,172.16.0.8,Phishing,HTTPS,273,3,UK,283,Low
5/28/26 1:10,192.0.2.26,10.0.0.8,Phishing,HTTP,434,2,India,210,Low
5/28/26 2:50,198.51.100.206,10.1.0.10,SQL Injection,HTTPS,477,0,Japan,668,Medium
5/28/26 5:12,192.0.2.3,172.16.0.12,Phishing,HTTPS,210,0,India,278,Low
5/28/26 5:18,192.0.2.169,10.0.1.11,Phishing,HTTPS,429,2,Germany,40,Low
5/28/26 6:09,203.0.113.143,10.0.0.15,Malware,HTTPS,1305,5,UK,186,Medium
5/28/26 6:40,198.51.100.239,10.0.0.15,Brute Force,HTTPS,216,13,Japan,522,High
5/28/26 7:04,192.0.2.3,192.168.1.25,Brute Force,TCP,173,7,India,680,Medium
5/28/26 7:19,203.0.113.118,10.0.0.15,Phishing,HTTPS,319,0,UK,183,Low
5/28/26 8:05,192.0.2.163,10.0.0.20,Phishing,HTTP,361,1,Germany,253,Low
5/28/26 8:33,198.51.100.215,10.0.0.15,Phishing,HTTPS,535,4,Japan,40,Medium
5/28/26 8:46,192.0.2.161,10.1.0.25,Phishing,HTTPS,308,0,Germany,90,Low
5/28/26 8:52,192.0.2.16,10.0.1.22,Malware,HTTPS,453,4,India,820,Medium
5/28/26 8:59,192.0.2.153,10.0.0.8,Brute Force,HTTPS,331,12,Germany,534,High
5/28/26 9:00,203.0.113.126,10.0.0.15,Brute Force,HTTP,149,13,UK,559,High
5/28/26 9:32,198.51.100.83,10.0.1.22,Phishing,HTTPS,336,0,USA,238,Low
5/28/26 9:44,203.0.113.131,10.0.0.8,Phishing,HTTPS,600,2,UK,177,Low
5/28/26 9:59,192.0.2.12,10.0.0.8,Malware,HTTPS,756,2,India,495,Medium
5/28/26 11:02,198.51.100.62,10.0.1.7,Brute Force,TCP,216,13,USA,560,High
5/28/26 11:08,198.51.100.96,10.0.0.5,DDoS,HTTP,1125,1,USA,808,High
5/28/26 11:09,203.0.113.126,192.168.1.5,DDoS,UDP,723,1,UK,732,Medium
5/28/26 11:11,192.0.2.191,172.16.0.5,Brute Force,HTTP,234,13,Germany,669,Medium
5/28/26 11:14,192.0.2.24,172.16.0.12,Brute Force,TCP,257,7,India,435,Medium
5/28/26 11:23,192.0.2.26,10.0.0.15,Brute Force,TCP,308,14,India,567,High
5/28/26 12:10,192.0.2.8,192.168.1.5,DDoS,TCP,1291,0,India,679,Medium
5/28/26 12:19,192.0.2.15,192.168.2.20,DDoS,HTTP,1042,3,India,1060,High
5/28/26 12:44,192.0.2.191,10.1.0.14,Brute Force,HTTPS,319,7,Germany,409,Medium
5/28/26 13:11,198.51.100.92,10.0.0.8,SQL Injection,HTTP,815,3,USA,126,Medium
5/28/26 13:12,192.0.2.26,192.168.1.25,SQL Injection,HTTPS,1012,1,India,564,Medium
5/28/26 13:16,192.0.2.3,10.1.0.14,Brute Force,HTTPS,196,10,India,251,Medium
5/28/26 13:24,203.0.113.132,10.0.0.8,DDoS,TCP,1214,4,UK,772,Medium
5/28/26 13:24,192.0.2.33,10.1.0.25,Malware,TCP,689,4,India,620,Medium
5/28/26 13:27,192.0.2.173,10.0.0.12,Malware,TCP,929,0,Germany,513,Medium
5/28/26 13:42,198.51.100.247,10.0.1.18,SQL Injection,HTTP,347,4,Japan,197,Medium
5/28/26 13:51,192.0.2.24,10.0.0.12,Brute Force,HTTPS,223,8,India,571,Medium
5/28/26 14:19,192.0.2.3,10.0.1.7,SQL Injection,TCP,707,3,India,494,Medium
5/28/26 14:26,192.0.2.10,172.16.0.8,Malware,HTTPS,574,3,India,545,Medium
5/28/26 14:40,192.0.2.177,10.0.1.4,DDoS,TCP,930,1,Germany,866,High
5/28/26 15:06,192.0.2.169,10.0.0.15,Malware,TCP,1500,2,Germany,859,Medium
5/28/26 15:18,203.0.113.120,192.168.1.25,DDoS,HTTP,725,1,UK,786,Medium
5/28/26 15:55,198.51.100.76,10.0.1.4,Malware,TCP,823,0,USA,519,Medium
5/28/26 16:46,198.51.100.202,172.16.1.9,Malware,TCP,1333,4,Japan,626,High
5/28/26 17:06,192.0.2.169,172.16.0.8,Phishing,HTTPS,577,1,Germany,283,Low
5/28/26 17:33,192.0.2.15,10.0.0.8,Brute Force,HTTPS,287,6,India,674,Medium
5/28/26 18:16,192.0.2.153,172.16.0.5,Phishing,HTTPS,513,1,Germany,165,Low
5/28/26 18:35,192.0.2.8,10.0.1.7,Brute Force,HTTPS,143,13,India,630,High
5/28/26 18:50,198.51.100.55,172.16.0.5,Phishing,HTTPS,310,1,USA,213,Low
5/28/26 18:59,198.51.100.97,192.168.1.5,Phishing,HTTPS,1142,3,USA,305,Medium
5/28/26 19:25,198.51.100.76,10.0.1.7,DDoS,UDP,1148,0,USA,672,Medium
5/28/26 19:36,192.0.2.8,172.16.0.8,Malware,TCP,1071,4,India,275,Medium
5/28/26 19:57,203.0.113.131,10.0.0.5,Brute Force,TCP,186,15,UK,607,High
5/28/26 21:37,198.51.100.83,10.0.1.4,Phishing,HTTPS,385,3,USA,238,Low
5/28/26 22:24,192.0.2.12,10.0.0.5,Malware,TCP,317,0,India,170,Medium
5/28/26 22:41,192.0.2.24,10.0.1.7,Brute Force,TCP,179,1,India,222,Medium
5/29/26 2:47,203.0.113.104,10.0.0.15,Malware,HTTPS,1500,1,UK,215,Medium
5/29/26 2:47,192.0.2.4,192.168.2.6,Malware,HTTPS,739,4,India,314,Medium
5/29/26 3:35,198.51.100.242,10.0.0.12,Brute Force,HTTPS,182,13,Japan,870,High
5/29/26 4:06,192.0.2.46,192.168.1.10,Phishing,HTTPS,604,4,India,88,Low
5/29/26 5:24,198.51.100.72,192.168.1.5,Brute Force,TCP,251,5,USA,369,Low
5/29/26 6:47,192.0.2.3,10.0.1.22,Brute Force,HTTPS,219,14,India,678,High
5/29/26 8:11,192.0.2.184,10.1.0.10,SQL Injection,HTTP,384,1,Germany,270,Low
5/29/26 8:14,192.0.2.20,10.1.0.10,Malware,TCP,982,0,India,389,Medium
5/29/26 9:00,198.51.100.88,10.0.1.22,SQL Injection,HTTPS,953,0,USA,562,Medium
5/29/26 9:21,198.51.100.78,10.0.1.18,Brute Force,TCP,327,8,USA,362,Medium
5/29/26 9:42,192.0.2.28,10.0.0.5,Malware,TCP,775,0,India,370,Medium
5/29/26 9:49,198.51.100.92,172.16.0.12,Phishing,HTTPS,358,1,USA,256,Low
5/29/26 10:05,192.0.2.15,10.0.1.11,Brute Force,HTTPS,192,3,India,453,Low
5/29/26 10:16,198.51.100.67,10.1.0.21,Malware,TCP,1236,2,USA,688,Medium
5/29/26 10:27,192.0.2.164,172.16.1.9,Malware,HTTPS,951,5,Germany,554,Medium
5/29/26 10:39,192.0.2.8,172.16.0.5,Malware,TCP,1049,1,India,614,Medium
5/29/26 10:52,198.51.100.53,192.168.1.10,SQL Injection,HTTPS,543,1,USA,282,Medium
5/29/26 11:33,198.51.100.239,10.0.0.5,Brute Force,HTTP,430,13,Japan,394,High
5/29/26 11:42,192.0.2.164,10.1.0.25,Malware,HTTP,1074,5,Germany,456,High
5/29/26 11:46,192.0.2.38,172.16.0.5,Phishing,HTTPS,235,0,India,40,Low
5/29/26 12:04,203.0.113.140,10.0.0.20,Phishing,HTTPS,759,0,UK,327,Low
5/29/26 12:14,203.0.113.129,10.0.1.4,SQL Injection,HTTP,601,2,UK,627,Medium
5/29/26 12:24,198.51.100.58,10.0.1.7,Phishing,HTTP,758,0,USA,192,Low
5/29/26 12:44,198.51.100.82,10.1.0.25,Malware,TCP,710,4,USA,157,Low
5/29/26 13:03,192.0.2.42,10.1.0.14,Phishing,HTTPS,372,0,India,170,Low
5/29/26 13:35,203.0.113.110,10.0.1.7,Phishing,HTTPS,468,2,UK,148,Low
5/29/26 13:36,192.0.2.5,10.0.1.4,Malware,TCP,623,2,India,609,Medium
5/29/26 13:55,192.0.2.164,10.0.0.20,SQL Injection,HTTPS,917,4,Germany,514,Medium
5/29/26 14:36,198.51.100.67,10.1.0.10,Phishing,HTTPS,315,0,USA,302,Low
5/29/26 14:39,198.51.100.64,10.0.1.4,Malware,HTTPS,954,2,USA,683,Medium
5/29/26 14:45,203.0.113.136,172.16.0.8,Phishing,HTTP,270,2,UK,341,Low
5/29/26 15:04,198.51.100.67,10.1.0.10,Brute Force,HTTPS,146,9,USA,524,Medium
5/29/26 15:50,192.0.2.15,10.0.0.8,DDoS,TCP,1382,1,India,1027,Critical
5/29/26 16:43,192.0.2.160,10.1.0.14,Phishing,HTTPS,272,2,Germany,281,Low
5/29/26 16:47,192.0.2.151,10.0.1.22,DDoS,UDP,1500,0,Germany,650,Medium
5/29/26 16:54,198.51.100.53,172.16.0.12,Phishing,HTTPS,338,0,USA,360,Low
5/29/26 16:56,203.0.113.132,192.168.1.5,Brute Force,TCP,167,4,UK,395,Medium
5/29/26 17:01,192.0.2.183,10.1.0.14,DDoS,HTTP,616,0,Germany,120,Medium
5/29/26 17:18,198.51.100.223,10.0.0.12,Phishing,HTTPS,344,2,Japan,288,Low
5/29/26 17:24,203.0.113.132,10.0.1.11,Brute Force,TCP,228,15,UK,779,High
5/29/26 17:42,192.0.2.24,10.1.0.10,Malware,HTTP,333,3,India,266,Medium
5/29/26 17:47,198.51.100.210,10.0.0.5,Brute Force,HTTP,267,12,Japan,403,Medium
5/29/26 18:21,198.51.100.76,10.0.1.11,Brute Force,HTTP,616,7,USA,231,Medium
5/29/26 18:21,192.0.2.48,10.1.0.21,Phishing,HTTPS,457,4,India,230,Medium
5/29/26 19:28,192.0.2.33,10.0.0.8,DDoS,UDP,753,0,India,577,Medium
5/29/26 20:29,203.0.113.127,10.0.0.12,Phishing,HTTPS,202,0,UK,165,Low
5/29/26 21:27,198.51.100.209,10.0.0.15,Brute Force,TCP,323,9,Japan,449,Medium
5/29/26 22:55,198.51.100.72,10.0.0.20,DDoS,UDP,886,2,USA,984,Medium
5/29/26 23:01,192.0.2.24,192.168.1.25,DDoS,HTTP,844,3,India,598,Medium
5/29/26 23:37,203.0.113.113,10.0.0.5,Brute Force,TCP,496,10,UK,350,Medium
5/29/26 23:51,192.0.2.24,10.0.0.8,Malware,HTTP,650,0,India,496,Medium
5/30/26 0:49,198.51.100.216,10.0.0.15,Brute Force,TCP,331,5,Japan,313,Medium
5/30/26 1:35,192.0.2.33,192.168.1.5,Phishing,HTTPS,247,1,India,78,Low
5/30/26 3:21,198.51.100.89,10.0.0.8,Phishing,HTTP,417,1,USA,218,Low
5/30/26 4:17,198.51.100.213,10.0.0.8,Phishing,HTTP,575,2,Japan,299,Low
5/30/26 5:46,198.51.100.248,10.1.0.10,Phishing,HTTPS,363,1,Japan,306,Low
5/30/26 6:24,198.51.100.72,10.0.0.5,Malware,TCP,1059,4,USA,675,High
5/30/26 6:52,198.51.100.55,192.168.1.10,Malware,HTTPS,380,6,USA,527,Medium
5/30/26 7:14,198.51.100.216,172.16.0.5,Brute Force,TCP,457,13,Japan,619,High
5/30/26 7:40,198.51.100.225,172.16.1.15,Phishing,HTTPS,584,3,Japan,222,Low
5/30/26 8:13,198.51.100.90,10.1.0.25,Phishing,HTTPS,886,3,USA,304,Medium
5/30/26 8:46,192.0.2.23,10.0.1.4,Phishing,HTTPS,573,2,India,40,Low
5/30/26 8:59,198.51.100.91,10.1.0.21,Brute Force,TCP,320,12,USA,835,High
5/30/26 9:13,192.0.2.28,172.16.0.8,Phishing,HTTPS,426,0,India,215,Low
5/30/26 9:28,198.51.100.202,10.0.1.4,Brute Force,TCP,91,11,Japan,727,Medium
5/30/26 9:58,192.0.2.33,10.1.0.10,Phishing,HTTPS,704,5,India,445,Medium
5/30/26 10:27,192.0.2.166,10.0.0.8,Malware,HTTP,516,0,Germany,558,Medium
5/30/26 10:33,198.51.100.97,192.168.1.25,Malware,TCP,1028,6,USA,366,Medium
5/30/26 10:34,198.51.100.84,192.168.1.25,DDoS,UDP,1312,3,USA,906,Critical
5/30/26 11:17,203.0.113.120,10.0.0.5,SQL Injection,HTTPS,860,3,UK,156,Medium
5/30/26 11:23,203.0.113.120,10.0.0.8,Brute Force,TCP,399,8,UK,324,Medium
5/30/26 12:44,198.51.100.67,10.0.0.20,Brute Force,TCP,177,8,USA,380,Medium
5/30/26 12:53,198.51.100.83,10.0.0.12,Phishing,HTTP,649,3,USA,192,Low
5/30/26 13:18,192.0.2.45,10.0.1.18,Phishing,HTTPS,291,1,India,194,Low
5/30/26 13:24,203.0.113.107,10.0.0.20,Phishing,HTTPS,598,1,UK,268,Low
5/30/26 13:31,198.51.100.239,172.16.0.12,DDoS,UDP,988,4,Japan,120,Medium
5/30/26 13:58,192.0.2.46,10.0.1.22,DDoS,TCP,739,0,India,1276,Medium
5/30/26 14:00,198.51.100.203,10.0.0.12,Brute Force,TCP,411,6,Japan,381,Medium
5/30/26 14:22,198.51.100.55,10.0.0.20,Brute Force,HTTPS,283,17,USA,598,High
5/30/26 15:07,203.0.113.132,10.1.0.21,Phishing,HTTPS,364,0,UK,74,Low
5/30/26 15:10,198.51.100.55,10.0.0.8,SQL Injection,HTTPS,1138,0,USA,493,Medium
5/30/26 15:14,192.0.2.48,172.16.1.4,Phishing,HTTPS,503,2,India,264,Low
5/30/26 15:20,198.51.100.84,10.1.0.21,SQL Injection,HTTPS,590,4,USA,558,Medium
5/30/26 16:13,192.0.2.8,10.0.1.11,Malware,TCP,1047,1,India,595,High
5/30/26 16:24,198.51.100.72,10.0.1.22,DDoS,HTTP,1041,0,USA,439,Medium
5/30/26 16:38,198.51.100.83,10.0.0.5,Brute Force,HTTPS,255,8,USA,580,Medium
5/30/26 16:47,203.0.113.143,10.1.0.14,Phishing,HTTPS,399,3,UK,278,Medium
5/30/26 16:54,198.51.100.217,10.0.1.22,SQL Injection,HTTPS,833,5,Japan,85,Medium
5/30/26 16:56,198.51.100.84,10.0.1.7,Brute Force,HTTPS,229,14,USA,644,High
5/30/26 17:00,192.0.2.153,172.16.1.4,SQL Injection,HTTPS,392,3,Germany,398,Medium
5/30/26 17:07,192.0.2.174,10.0.0.5,DDoS,UDP,1165,2,Germany,748,Medium
5/30/26 17:17,203.0.113.101,10.1.0.14,Phishing,HTTPS,167,0,UK,228,Low
5/30/26 18:02,198.51.100.88,10.1.0.14,Malware,HTTPS,223,7,USA,308,Medium
5/30/26 18:12,192.0.2.15,172.16.1.9,Phishing,HTTPS,853,3,India,269,Medium
5/30/26 18:57,192.0.2.14,10.0.1.7,Brute Force,TCP,349,7,India,433,Low
5/30/26 18:59,192.0.2.191,192.168.1.5,Brute Force,TCP,571,6,Germany,519,Medium
5/30/26 19:45,192.0.2.30,10.1.0.21,Phishing,HTTPS,592,3,India,131,Low
5/30/26 19:47,192.0.2.8,10.0.0.8,Brute Force,HTTP,260,17,India,448,High
5/30/26 20:05,198.51.100.211,10.0.0.20,Malware,HTTP,702,3,Japan,84,Medium
5/30/26 20:10,198.51.100.76,10.0.0.12,Brute Force,TCP,169,6,USA,297,Low
5/30/26 20:22,198.51.100.68,10.1.0.25,Phishing,HTTPS,407,1,USA,126,Low
5/30/26 20:42,203.0.113.119,172.16.0.12,DDoS,TCP,314,0,UK,175,Medium
5/30/26 21:14,203.0.113.134,10.0.1.7,Phishing,HTTPS,490,3,UK,86,Low
5/30/26 21:15,192.0.2.179,10.0.1.7,Brute Force,TCP,460,8,Germany,643,Medium
5/30/26 21:51,203.0.113.140,10.1.0.21,Brute Force,TCP,299,15,UK,675,High
5/30/26 22:53,198.51.100.55,10.0.1.11,DDoS,HTTP,536,2,USA,708,Medium
5/31/26 0:07,192.0.2.184,10.0.0.8,Malware,HTTPS,1168,4,Germany,545,Medium
5/31/26 1:31,198.51.100.242,10.0.0.12,Brute Force,TCP,182,12,Japan,608,High
5/31/26 1:54,198.51.100.75,10.1.0.14,Brute Force,HTTPS,419,2,USA,260,Medium
5/31/26 4:37,198.51.100.240,192.168.1.10,SQL Injection,HTTPS,645,3,Japan,581,Medium
5/31/26 5:01,198.51.100.61,10.0.1.4,SQL Injection,HTTPS,465,1,USA,443,Medium
5/31/26 5:12,192.0.2.31,10.0.0.12,DDoS,HTTPS,1144,2,India,461,Medium
5/31/26 5:57,198.51.100.216,10.0.0.8,Brute Force,HTTPS,148,2,Japan,274,Low
5/31/26 6:26,192.0.2.17,10.0.0.15,Phishing,HTTPS,266,2,India,118,Low
5/31/26 6:51,192.0.2.15,10.1.0.25,DDoS,UDP,1038,4,India,978,High
5/31/26 7:24,198.51.100.51,10.0.0.20,Brute Force,TCP,495,17,USA,935,Critical
5/31/26 8:26,198.51.100.84,10.0.0.15,Phishing,HTTPS,486,1,USA,219,Low
5/31/26 8:45,192.0.2.47,172.16.0.12,Phishing,HTTPS,378,4,India,404,Low
5/31/26 8:58,203.0.113.136,10.0.1.11,Phishing,HTTPS,285,1,UK,238,Low
5/31/26 8:59,192.0.2.4,10.1.0.25,DDoS,UDP,1354,0,India,1052,High
5/31/26 9:11,198.51.100.203,172.16.0.5,Phishing,HTTPS,1198,3,Japan,193,Medium
5/31/26 10:26,192.0.2.175,10.0.0.12,Phishing,HTTPS,332,1,Germany,254,Low
5/31/26 10:35,198.51.100.72,192.168.1.10,Brute Force,TCP,145,6,USA,515,Medium
5/31/26 11:23,198.51.100.229,10.1.0.10,Phishing,HTTPS,564,0,Japan,75,Low
5/31/26 11:31,198.51.100.88,10.0.0.12,SQL Injection,HTTPS,819,5,USA,758,Medium
5/31/26 12:12,198.51.100.79,10.0.0.8,Malware,TCP,464,4,USA,341,Medium
5/31/26 12:58,192.0.2.183,10.0.0.15,Brute Force,TCP,352,12,Germany,499,High
5/31/26 13:17,192.0.2.153,10.1.0.25,DDoS,UDP,993,0,Germany,834,Medium
5/31/26 14:46,192.0.2.36,10.0.0.15,Phishing,HTTPS,417,3,India,134,Low
5/31/26 14:54,192.0.2.157,192.168.1.25,Phishing,HTTP,446,1,Germany,400,Low
5/31/26 15:27,192.0.2.186,10.0.0.12,Phishing,HTTPS,295,2,Germany,40,Low
5/31/26 15:37,198.51.100.88,172.16.1.9,Brute Force,TCP,192,2,USA,312,Low
5/31/26 15:38,203.0.113.132,172.16.0.12,Brute Force,TCP,361,14,UK,414,High
5/31/26 15:42,192.0.2.7,172.16.0.8,Phishing,HTTPS,439,0,India,234,Low
5/31/26 15:44,203.0.113.135,10.0.0.5,Malware,HTTPS,958,2,UK,199,Medium
5/31/26 15:57,192.0.2.8,172.16.1.4,DDoS,UDP,1195,1,India,655,Medium
5/31/26 16:01,192.0.2.15,10.0.1.4,Brute Force,HTTPS,247,6,India,581,Medium
5/31/26 16:01,192.0.2.36,192.168.1.5,Malware,UDP,572,3,India,495,Medium
5/31/26 16:14,192.0.2.32,172.16.1.4,Brute Force,TCP,252,9,India,352,Medium
5/31/26 16:38,192.0.2.13,172.16.1.4,SQL Injection,HTTPS,507,2,India,444,Medium
5/31/26 16:42,198.51.100.243,172.16.0.12,Phishing,HTTPS,769,2,Japan,318,Low
5/31/26 16:46,192.0.2.45,10.0.0.8,Phishing,HTTPS,685,1,India,107,Low
5/31/26 16:55,192.0.2.164,10.0.0.8,Brute Force,HTTPS,300,6,Germany,402,Medium
5/31/26 16:56,198.51.100.220,10.0.1.7,Malware,HTTPS,535,3,Japan,537,Medium
5/31/26 17:32,198.51.100.73,10.0.1.22,SQL Injection,HTTPS,605,0,USA,304,Medium
5/31/26 17:41,198.51.100.210,10.0.0.15,Brute Force,HTTPS,334,15,Japan,793,High
5/31/26 17:48,198.51.100.78,10.0.0.8,Malware,TCP,1500,3,USA,326,Medium
5/31/26 18:36,192.0.2.29,10.1.0.25,Phishing,HTTP,448,1,India,199,Low
5/31/26 19:20,192.0.2.24,10.0.0.8,Malware,HTTP,433,0,India,479,Medium
